"x";"y";"z"
0.108028;0.030065;0.841089
0.096873;0.056896;0.841089
0.108028;0.030065;0.841089
0.05521;0.032427;0.861474
0.096873;0.056896;0.841089
0.096873;0.056896;0.841089
0.05521;0.032427;0.861474
0.045307;0.045307;0.861474
0.05521;0.032427;0.861474
0.038821;0.038821;0.888729
0.045307;0.045307;0.861474
0.056896;-0.096873;0.841089
0.045307;-0.045307;0.861474
0.079497;-0.079497;0.841089
0.093076;-0.158473;0.826023
0.056896;-0.096873;0.841089
0.079497;-0.079497;0.841089
0.032426;-0.05521;0.861474
0.038821;-0.038821;0.888729
0.045307;-0.045307;0.861474
0.056896;-0.096873;0.841089
0.032426;-0.05521;0.861474
0.045307;-0.045307;0.861474
0.093076;-0.158473;0.826023
0.079497;-0.079497;0.841089
0.130048;-0.130048;0.826023
0.133759;-0.227741;0.813615
0.093076;-0.158473;0.826023
0.130048;-0.130048;0.826023
0.103696;0;0.951211
0.115809;0;0.978466
0.111754;0.031195;0.978466
0.115809;0;0.978466
0.085811;0.023955;0.997741
0.111754;0.031195;0.978466
0.100064;0.027927;0.951211
0.111754;0.031195;0.978466
0.100259;0.058974;0.978466
0.111754;0.031195;0.978466
0.076985;0.045285;0.997741
0.100259;0.058974;0.978466
0.089769;0.052799;0.951211
0.100259;0.058974;0.978466
0.08233;0.08233;0.978466
0.100259;0.058974;0.978466
0.063219;0.063219;0.997741
0.08233;0.08233;0.978466
0.253966;-0.070682;0.813615
0.183167;0;0.826023
0.263228;0;0.813615
0.326081;-0.090752;0.801206
0.253966;-0.070682;0.813615
0.263228;0;0.813615
0.227741;-0.133759;0.813615
0.176722;-0.049184;0.826023
0.253966;-0.070682;0.813615
0.292408;-0.17174;0.801206
0.227741;-0.133759;0.813615
0.253966;-0.070682;0.813615
0.186892;-0.186892;0.813615
0.158473;-0.093076;0.826023
0.227741;-0.133759;0.813615
0.23996;-0.23996;0.801206
0.186892;-0.186892;0.813615
0.227741;-0.133759;0.813615
0.045307;0.045307;0.861474
0.038821;0.038821;0.888729
0.027792;0.047296;0.888729
0.038821;0.038821;0.888729
0.038494;0.065466;0.919969
0.027792;0.047296;0.888729
0.038821;0.038821;0.888729
0.053751;0.053751;0.919969
0.038494;0.065466;0.919969
0.053751;0.053751;0.919969
0.052799;0.089769;0.951211
0.038494;0.065466;0.919969
0.053751;0.053751;0.919969
0.073714;0.073714;0.951211
0.052799;0.089769;0.951211
0.073714;0.073714;0.951211
0.058974;0.100259;0.978466
0.052799;0.089769;0.951211
0.032426;-0.05521;0.861474
0.027792;-0.047296;0.888729
0.038821;-0.038821;0.888729
0.027792;-0.047296;0.888729
0.053751;-0.053751;0.919969
0.038821;-0.038821;0.888729
0.038821;-0.038821;0.888729
0.053751;-0.053751;0.919969
0.065466;-0.038494;0.919969
0.053751;-0.053751;0.919969
0.089769;-0.052799;0.951211
0.065466;-0.038494;0.919969
0.065466;-0.038494;0.919969
0.089769;-0.052799;0.951211
0.100064;-0.027927;0.951211
0.089769;-0.052799;0.951211
0.111754;-0.031195;0.978466
0.100064;-0.027927;0.951211
0.133759;-0.227741;0.813615
0.130048;-0.130048;0.826023
0.186892;-0.186892;0.813615
0.17174;-0.292408;0.801206
0.133759;-0.227741;0.813615
0.186892;-0.186892;0.813615
0.100064;-0.027927;0.951211
0.111754;-0.031195;0.978466
0.115809;0;0.978466
0.111754;-0.031195;0.978466
0.088924;0;0.997741
0.115809;0;0.978466
0.073714;0.073714;0.951211
0.08233;0.08233;0.978466
0.058974;0.100259;0.978466
0.08233;0.08233;0.978466
0.045285;0.076986;0.997741
0.058974;0.100259;0.978466
0.263228;0;0.813615
0.176722;0.049184;0.826023
0.253966;0.070682;0.813615
0.337972;0;0.801206
0.263228;0;0.813615
0.253966;0.070682;0.813615
0.253966;0.070682;0.813615
0.176722;0.049184;0.826023
0.158473;0.093076;0.826023
0.176722;0.049184;0.826023
0.096873;0.056896;0.841089
0.158473;0.093076;0.826023
0.158473;0.093076;0.826023
0.096873;0.056896;0.841089
0.079497;0.079497;0.841089
0.096873;0.056896;0.841089
0.045307;0.045307;0.861474
0.079497;0.079497;0.841089
0.079497;0.079497;0.841089
0.045307;0.045307;0.861474
0.032426;0.05521;0.861474
0.045307;0.045307;0.861474
0.027792;0.047296;0.888729
0.032426;0.05521;0.861474
0.049184;-0.176722;0.826023
0.056896;-0.096873;0.841089
0.093076;-0.158473;0.826023
0.070682;-0.253966;0.813615
0.049184;-0.176722;0.826023
0.093076;-0.158473;0.826023
0.030065;-0.108029;0.841089
0.032426;-0.05521;0.861474
0.056896;-0.096873;0.841089
0.049184;-0.176722;0.826023
0.030065;-0.108029;0.841089
0.056896;-0.096873;0.841089
0.017135;-0.061568;0.861474
0.027792;-0.047296;0.888729
0.032426;-0.05521;0.861474
0.030065;-0.108029;0.841089
0.017135;-0.061568;0.861474
0.032426;-0.05521;0.861474
0.070682;-0.253966;0.813615
0.093076;-0.158473;0.826023
0.133759;-0.227741;0.813615
0.090752;-0.326081;0.801206
0.070682;-0.253966;0.813615
0.133759;-0.227741;0.813615
0.115809;0;0.978466
0.088924;0;0.997741
0.085811;0.023955;0.997741
0.088924;0;0.997741
0;0;1.005054
0.085811;0.023955;0.997741
0.111754;0.031195;0.978466
0.085811;0.023955;0.997741
0.076985;0.045285;0.997741
0.085811;0.023955;0.997741
0;0;1.005054
0.076985;0.045285;0.997741
0.100259;0.058974;0.978466
0.076985;0.045285;0.997741
0.063219;0.063219;0.997741
0.076985;0.045285;0.997741
0;0;1.005054
0.063219;0.063219;0.997741
0.08233;0.08233;0.978466
0.063219;0.063219;0.997741
0.045285;0.076986;0.997741
0.063219;0.063219;0.997741
0;0;1.005054
0.045285;0.076986;0.997741
0.326081;-0.090752;0.801206
0.263228;0;0.813615
0.337972;0;0.801206
0.37938;-0.105586;0.78614
0.326081;-0.090752;0.801206
0.337972;0;0.801206
0.292408;-0.17174;0.801206
0.253966;-0.070682;0.813615
0.326081;-0.090752;0.801206
0.340206;-0.199813;0.78614
0.292408;-0.17174;0.801206
0.326081;-0.090752;0.801206
0.23996;-0.23996;0.801206
0.227741;-0.133759;0.813615
0.292408;-0.17174;0.801206
0.279184;-0.279184;0.78614
0.23996;-0.23996;0.801206
0.292408;-0.17174;0.801206
0.17174;-0.292408;0.801206
0.186892;-0.186892;0.813615
0.23996;-0.23996;0.801206
0.199813;-0.340206;0.78614
0.17174;-0.292408;0.801206
0.23996;-0.23996;0.801206
0.032426;0.05521;0.861474
0.027792;0.047296;0.888729
0.014691;0.052735;0.888729
0.027792;0.047296;0.888729
0.020357;0.072979;0.919969
0.014691;0.052735;0.888729
0.027792;0.047296;0.888729
0.038494;0.065466;0.919969
0.020357;0.072979;0.919969
0.038494;0.065466;0.919969
0.027927;0.100064;0.951211
0.020357;0.072979;0.919969
0.038494;0.065466;0.919969
0.052799;0.089769;0.951211
0.027927;0.100064;0.951211
0.052799;0.089769;0.951211
0.031195;0.111754;0.978466
0.027927;0.100064;0.951211
0.052799;0.089769;0.951211
0.058974;0.100259;0.978466
0.031195;0.111754;0.978466
0.058974;0.100259;0.978466
0.023955;0.085811;0.997741
0.031195;0.111754;0.978466
0.017135;-0.061568;0.861474
0.014691;-0.052735;0.888729
0.027792;-0.047296;0.888729
0.014691;-0.052735;0.888729
0.038494;-0.065466;0.919969
0.027792;-0.047296;0.888729
0.027792;-0.047296;0.888729
0.038494;-0.065466;0.919969
0.053751;-0.053751;0.919969
0.038494;-0.065466;0.919969
0.073714;-0.073714;0.951211
0.053751;-0.053751;0.919969
0.053751;-0.053751;0.919969
0.073714;-0.073714;0.951211
0.089769;-0.052799;0.951211
0.073714;-0.073714;0.951211
0.100259;-0.058974;0.978466
0.089769;-0.052799;0.951211
0.089769;-0.052799;0.951211
0.100259;-0.058974;0.978466
0.111754;-0.031195;0.978466
0.100259;-0.058974;0.978466
0.085811;-0.023955;0.997741
0.111754;-0.031195;0.978466
0.090752;-0.326081;0.801206
0.133759;-0.227741;0.813615
0.17174;-0.292408;0.801206
0.105586;-0.379381;0.78614
0.090752;-0.326081;0.801206
0.17174;-0.292408;0.801206
0.085811;-0.023955;0.997741
0;0;1.005054
0.088924;0;0.997741
0.111754;-0.031195;0.978466
0.085811;-0.023955;0.997741
0.088924;0;0.997741
0.058974;0.100259;0.978466
0.045285;0.076986;0.997741
0.023955;0.085811;0.997741
0.045285;0.076986;0.997741
0;0;1.005054
0.023955;0.085811;0.997741
0.337972;0;0.801206
0.253966;0.070682;0.813615
0.326081;0.090752;0.801206
0.393218;0;0.78614
0.337972;0;0.801206
0.326081;0.090752;0.801206
0.326081;0.090752;0.801206
0.253966;0.070682;0.813615
0.227741;0.133759;0.813615
0.253966;0.070682;0.813615
0.158473;0.093076;0.826023
0.227741;0.133759;0.813615
0.227741;0.133759;0.813615
0.158473;0.093076;0.826023
0.130048;0.130048;0.826023
0.158473;0.093076;0.826023
0.079497;0.079497;0.841089
0.130048;0.130048;0.826023
0.130048;0.130048;0.826023
0.079497;0.079497;0.841089
0.056896;0.096873;0.841089
0.079497;0.079497;0.841089
0.032426;0.05521;0.861474
0.056896;0.096873;0.841089
0.056896;0.096873;0.841089
0.032426;0.05521;0.861474
0.017135;0.061568;0.861474
0.032426;0.05521;0.861474
0.014691;0.052735;0.888729
0.017135;0.061568;0.861474
0;-0.263228;0.813615
0.049184;-0.176722;0.826023
0.070682;-0.253966;0.813615
0;-0.337972;0.801206
0;-0.263228;0.813615
0.070682;-0.253966;0.813615
0;-0.183167;0.826023
0.030065;-0.108029;0.841089
0.049184;-0.176722;0.826023
0;-0.263228;0.813615
0;-0.183167;0.826023
0.049184;-0.176722;0.826023
0;-0.111968;0.841089
0.017135;-0.061568;0.861474
0.030065;-0.108029;0.841089
0;-0.183167;0.826023
0;-0.111968;0.841089
0.030065;-0.108029;0.841089
0;-0.063813;0.861474
0.014691;-0.052735;0.888729
0.017135;-0.061568;0.861474
0;-0.111968;0.841089
0;-0.063813;0.861474
0.017135;-0.061568;0.861474
0;-0.337972;0.801206
0.070682;-0.253966;0.813615
0.090752;-0.326081;0.801206
0;-0.393218;0.78614
0;-0.337972;0.801206
0.090752;-0.326081;0.801206
0.37938;-0.105586;0.78614
0.337972;0;0.801206
0.393218;0;0.78614
0.40019;-0.111377;0.765755
0.37938;-0.105586;0.78614
0.393218;0;0.78614
0.340206;-0.199813;0.78614
0.326081;-0.090752;0.801206
0.37938;-0.105586;0.78614
0.358865;-0.210772;0.765755
0.340206;-0.199813;0.78614
0.37938;-0.105586;0.78614
0.279184;-0.279184;0.78614
0.292408;-0.17174;0.801206
0.340206;-0.199813;0.78614
0.294497;-0.294497;0.765755
0.279184;-0.279184;0.78614
0.340206;-0.199813;0.78614
0.199813;-0.340206;0.78614
0.23996;-0.23996;0.801206
0.279184;-0.279184;0.78614
0.210772;-0.358865;0.765755
0.199813;-0.340206;0.78614
0.279184;-0.279184;0.78614
0.105586;-0.379381;0.78614
0.17174;-0.292408;0.801206
0.199813;-0.340206;0.78614
0.111377;-0.40019;0.765755
0.105586;-0.379381;0.78614
0.199813;-0.340206;0.78614
0.017135;0.061568;0.861474
0.014691;0.052735;0.888729
0;0.054654;0.888729
0.014691;0.052735;0.888729
0;0.07563;0.919969
0;0.054654;0.888729
0.014691;0.052735;0.888729
0.020357;0.072979;0.919969
0;0.07563;0.919969
0.020357;0.072979;0.919969
0;0.103696;0.951211
0;0.07563;0.919969
0.020357;0.072979;0.919969
0.027927;0.100064;0.951211
0;0.103696;0.951211
0.027927;0.100064;0.951211
0;0.115809;0.978466
0;0.103696;0.951211
0.027927;0.100064;0.951211
0.031195;0.111754;0.978466
0;0.115809;0.978466
0.031195;0.111754;0.978466
0;0.088925;0.997741
0;0.115809;0.978466
0.031195;0.111754;0.978466
0.023955;0.085811;0.997741
0;0.088925;0.997741
0.023955;0.085811;0.997741
0;0;1.005054
0;0.088925;0.997741
0;-0.063813;0.861474
0;-0.054654;0.888729
0.014691;-0.052735;0.888729
0;-0.054654;0.888729
0.020357;-0.072979;0.919969
0.014691;-0.052735;0.888729
0.014691;-0.052735;0.888729
0.020357;-0.072979;0.919969
0.038494;-0.065466;0.919969
0.020357;-0.072979;0.919969
0.052799;-0.089769;0.951211
0.038494;-0.065466;0.919969
0.038494;-0.065466;0.919969
0.052799;-0.089769;0.951211
0.073714;-0.073714;0.951211
0.052799;-0.089769;0.951211
0.08233;-0.08233;0.978466
0.073714;-0.073714;0.951211
0.08233;-0.08233;0.978466
0.076985;-0.045285;0.997741
0.100259;-0.058974;0.978466
0.073714;-0.073714;0.951211
0.08233;-0.08233;0.978466
0.100259;-0.058974;0.978466
0.076985;-0.045285;0.997741
0;0;1.005054
0.085811;-0.023955;0.997741
0.100259;-0.058974;0.978466
0.076985;-0.045285;0.997741
0.085811;-0.023955;0.997741
0;-0.393218;0.78614
0.090752;-0.326081;0.801206
0.105586;-0.379381;0.78614
0;-0.414784;0.765755
0;-0.393218;0.78614
0.105586;-0.379381;0.78614
0.393218;0;0.78614
0.326081;0.090752;0.801206
0.37938;0.105586;0.78614
0.414784;0;0.765755
0.393218;0;0.78614
0.37938;0.105586;0.78614
0.37938;0.105586;0.78614
0.326081;0.090752;0.801206
0.292408;0.17174;0.801206
0.326081;0.090752;0.801206
0.227741;0.133759;0.813615
0.292408;0.17174;0.801206
0.292408;0.17174;0.801206
0.227741;0.133759;0.813615
0.186892;0.186892;0.813615
0.227741;0.133759;0.813615
0.130048;0.130048;0.826023
0.186892;0.186892;0.813615
0.186892;0.186892;0.813615
0.130048;0.130048;0.826023
0.093076;0.158473;0.826023
0.130048;0.130048;0.826023
0.056896;0.096873;0.841089
0.093076;0.158473;0.826023
0.093076;0.158473;0.826023
0.056896;0.096873;0.841089
0.030065;0.108029;0.841089
0.056896;0.096873;0.841089
0.017135;0.061568;0.861474
0.030065;0.108029;0.841089
0.030065;0.108029;0.841089
0.017135;0.061568;0.861474
0;0.063813;0.861474
0.017135;0.061568;0.861474
0;0.054654;0.888729
0;0.063813;0.861474
-0.090752;-0.326081;0.801206
0;-0.263228;0.813615
0;-0.337972;0.801206
-0.105586;-0.379381;0.78614
-0.090752;-0.326081;0.801206
0;-0.337972;0.801206
-0.070682;-0.253966;0.813615
0;-0.183167;0.826023
0;-0.263228;0.813615
-0.090752;-0.326081;0.801206
-0.070682;-0.253966;0.813615
0;-0.263228;0.813615
-0.049184;-0.176722;0.826023
0;-0.111968;0.841089
0;-0.183167;0.826023
-0.070682;-0.253966;0.813615
-0.049184;-0.176722;0.826023
0;-0.183167;0.826023
-0.030066;-0.108029;0.841089
0;-0.063813;0.861474
0;-0.111968;0.841089
-0.049184;-0.176722;0.826023
-0.030066;-0.108029;0.841089
0;-0.111968;0.841089
-0.017135;-0.061568;0.861474
0;-0.054654;0.888729
0;-0.063813;0.861474
-0.030066;-0.108029;0.841089
-0.017135;-0.061568;0.861474
0;-0.063813;0.861474
-0.105586;-0.379381;0.78614
0;-0.337972;0.801206
0;-0.393218;0.78614
-0.111377;-0.40019;0.765755
-0.105586;-0.379381;0.78614
0;-0.393218;0.78614
0.063219;-0.063219;0.997741
0;0;1.005054
0.076985;-0.045285;0.997741
0.08233;-0.08233;0.978466
0.063219;-0.063219;0.997741
0.076985;-0.045285;0.997741
0;0.088925;0.997741
0;0;1.005054
-0.023955;0.085811;0.997741
0;0.115809;0.978466
0;0.088925;0.997741
-0.023955;0.085811;0.997741
0.40019;-0.111377;0.765755
0.393218;0;0.78614
0.414784;0;0.765755
0.358865;-0.210772;0.765755
0.37938;-0.105586;0.78614
0.40019;-0.111377;0.765755
0.414784;0;0.765755
0.430085;0;0.750806
0.40019;-0.111377;0.765755
0.430085;0;0.750806
0.414952;-0.115486;0.750806
0.40019;-0.111377;0.765755
0.294497;-0.294497;0.765755
0.340206;-0.199813;0.78614
0.358865;-0.210772;0.765755
0.40019;-0.111377;0.765755
0.414952;-0.115486;0.750806
0.358865;-0.210772;0.765755
0.414952;-0.115486;0.750806
0.372103;-0.218547;0.750806
0.358865;-0.210772;0.765755
0.210772;-0.358865;0.765755
0.279184;-0.279184;0.78614
0.294497;-0.294497;0.765755
0.358865;-0.210772;0.765755
0.372103;-0.218547;0.750806
0.294497;-0.294497;0.765755
0.372103;-0.218547;0.750806
0.30536;-0.30536;0.750806
0.294497;-0.294497;0.765755
0.111377;-0.40019;0.765755
0.199813;-0.340206;0.78614
0.210772;-0.358865;0.765755
0;-0.414784;0.765755
0.105586;-0.379381;0.78614
0.111377;-0.40019;0.765755
0;0.063813;0.861474
0;0.054654;0.888729
-0.014691;0.052735;0.888729
0;0.054654;0.888729
-0.020357;0.072979;0.919969
-0.014691;0.052735;0.888729
0;0.054654;0.888729
0;0.07563;0.919969
-0.020357;0.072979;0.919969
0;0.07563;0.919969
-0.027927;0.100064;0.951211
-0.020357;0.072979;0.919969
0;0.07563;0.919969
0;0.103696;0.951211
-0.027927;0.100064;0.951211
0;0.103696;0.951211
-0.031195;0.111754;0.978466
-0.027927;0.100064;0.951211
0;0.103696;0.951211
0;0.115809;0.978466
-0.031195;0.111754;0.978466
0;0.115809;0.978466
-0.023955;0.085811;0.997741
-0.031195;0.111754;0.978466
-0.017135;-0.061568;0.861474
-0.014691;-0.052735;0.888729
0;-0.054654;0.888729
-0.014691;-0.052735;0.888729
0;-0.07563;0.919969
0;-0.054654;0.888729
0;-0.054654;0.888729
0;-0.07563;0.919969
0.020357;-0.072979;0.919969
0;-0.07563;0.919969
0.027927;-0.100064;0.951211
0.020357;-0.072979;0.919969
0.020357;-0.072979;0.919969
0.027927;-0.100064;0.951211
0.052799;-0.089769;0.951211
0.027927;-0.100064;0.951211
0.058974;-0.100259;0.978466
0.052799;-0.089769;0.951211
0.058974;-0.100259;0.978466
0.063219;-0.063219;0.997741
0.08233;-0.08233;0.978466
0.052799;-0.089769;0.951211
0.058974;-0.100259;0.978466
0.08233;-0.08233;0.978466
-0.111377;-0.40019;0.765755
0;-0.393218;0.78614
0;-0.414784;0.765755
0.045285;-0.076986;0.997741
0;0;1.005054
0.063219;-0.063219;0.997741
0.058974;-0.100259;0.978466
0.045285;-0.076986;0.997741
0.063219;-0.063219;0.997741
-0.023955;0.085811;0.997741
0;0;1.005054
-0.045285;0.076986;0.997741
-0.031195;0.111754;0.978466
-0.023955;0.085811;0.997741
-0.045285;0.076986;0.997741
0.414784;0;0.765755
0.37938;0.105586;0.78614
0.40019;0.111377;0.765755
0.40019;0.111377;0.765755
0.37938;0.105586;0.78614
0.340206;0.199813;0.78614
0.37938;0.105586;0.78614
0.292408;0.17174;0.801206
0.340206;0.199813;0.78614
0.340206;0.199813;0.78614
0.292408;0.17174;0.801206
0.23996;0.23996;0.801206
0.292408;0.17174;0.801206
0.186892;0.186892;0.813615
0.23996;0.23996;0.801206
0.23996;0.23996;0.801206
0.186892;0.186892;0.813615
0.133759;0.227741;0.813615
0.186892;0.186892;0.813615
0.093076;0.158473;0.826023
0.133759;0.227741;0.813615
0.133759;0.227741;0.813615
0.093076;0.158473;0.826023
0.049184;0.176722;0.826023
0.093076;0.158473;0.826023
0.030065;0.108029;0.841089
0.049184;0.176722;0.826023
0.049184;0.176722;0.826023
0.030065;0.108029;0.841089
0;0.111968;0.841089
0.030065;0.108029;0.841089
0;0.063813;0.861474
0;0.111968;0.841089
0;0.111968;0.841089
0;0.063813;0.861474
-0.017135;0.061568;0.861474
0;0.063813;0.861474
-0.014691;0.052735;0.888729
-0.017135;0.061568;0.861474
-0.199813;-0.340206;0.78614
-0.090752;-0.326081;0.801206
-0.105586;-0.379381;0.78614
-0.210772;-0.358865;0.765755
-0.199813;-0.340206;0.78614
-0.105586;-0.379381;0.78614
-0.17174;-0.292408;0.801206
-0.070682;-0.253966;0.813615
-0.090752;-0.326081;0.801206
-0.199813;-0.340206;0.78614
-0.17174;-0.292408;0.801206
-0.090752;-0.326081;0.801206
-0.133759;-0.227741;0.813615
-0.049184;-0.176722;0.826023
-0.070682;-0.253966;0.813615
-0.17174;-0.292408;0.801206
-0.133759;-0.227741;0.813615
-0.070682;-0.253966;0.813615
-0.093076;-0.158473;0.826023
-0.030066;-0.108029;0.841089
-0.049184;-0.176722;0.826023
-0.133759;-0.227741;0.813615
-0.093076;-0.158473;0.826023
-0.049184;-0.176722;0.826023
-0.056896;-0.096873;0.841089
-0.017135;-0.061568;0.861474
-0.030066;-0.108029;0.841089
-0.093076;-0.158473;0.826023
-0.056896;-0.096873;0.841089
-0.030066;-0.108029;0.841089
-0.032427;-0.05521;0.861474
-0.014691;-0.052735;0.888729
-0.017135;-0.061568;0.861474
-0.056896;-0.096873;0.841089
-0.032427;-0.05521;0.861474
-0.017135;-0.061568;0.861474
-0.210772;-0.358865;0.765755
-0.105586;-0.379381;0.78614
-0.111377;-0.40019;0.765755
0;-0.414784;0.765755
0;-0.430085;0.750806
-0.111377;-0.40019;0.765755
0;-0.430085;0.750806
-0.115486;-0.414952;0.750806
-0.111377;-0.40019;0.765755
0.023955;-0.085811;0.997741
0;0;1.005054
0.045285;-0.076986;0.997741
0.031195;-0.111754;0.978466
0.023955;-0.085811;0.997741
0.045285;-0.076986;0.997741
-0.045285;0.076986;0.997741
0;0;1.005054
-0.06322;0.063219;0.997741
-0.058974;0.100259;0.978466
-0.045285;0.076986;0.997741
-0.06322;0.063219;0.997741
0.358865;0.210772;0.765755
0.372103;0.218547;0.750806
0.414952;0.115486;0.750806
0.40019;0.111377;0.765755
0.358865;0.210772;0.765755
0.414952;0.115486;0.750806
0.414784;0;0.765755
0.40019;0.111377;0.765755
0.430085;0;0.750806
0.40019;0.111377;0.765755
0.414952;0.115486;0.750806
0.430085;0;0.750806
0.30536;-0.30536;0.750806
0.321638;-0.321639;0.750009
0.218547;-0.372103;0.750806
0.321638;-0.321639;0.750009
0.230197;-0.39194;0.750009
0.218547;-0.372103;0.750806
0.210772;-0.358865;0.765755
0.294497;-0.294497;0.765755
0.218547;-0.372103;0.750806
0.294497;-0.294497;0.765755
0.30536;-0.30536;0.750806
0.218547;-0.372103;0.750806
0.218547;-0.372103;0.750806
0.230197;-0.39194;0.750009
0.115486;-0.414952;0.750806
0.111377;-0.40019;0.765755
0.210772;-0.358865;0.765755
0.115486;-0.414952;0.750806
0.210772;-0.358865;0.765755
0.218547;-0.372103;0.750806
0.115486;-0.414952;0.750806
0.230197;-0.39194;0.750009
0.121642;-0.437072;0.750009
0.115486;-0.414952;0.750806
0;-0.414784;0.765755
0.111377;-0.40019;0.765755
0;-0.430085;0.750806
0.111377;-0.40019;0.765755
0.115486;-0.414952;0.750806
0;-0.430085;0.750806
0.115486;-0.414952;0.750806
0.121642;-0.437072;0.750009
0;-0.430085;0.750806
0.121642;-0.437072;0.750009
0;-0.453012;0.750009
0;-0.430085;0.750806
-0.017135;0.061568;0.861474
-0.014691;0.052735;0.888729
-0.027793;0.047296;0.888729
-0.014691;0.052735;0.888729
-0.038494;0.065466;0.919969
-0.027793;0.047296;0.888729
-0.014691;0.052735;0.888729
-0.020357;0.072979;0.919969
-0.038494;0.065466;0.919969
-0.020357;0.072979;0.919969
-0.052799;0.089769;0.951211
-0.038494;0.065466;0.919969
-0.020357;0.072979;0.919969
-0.027927;0.100064;0.951211
-0.052799;0.089769;0.951211
-0.027927;0.100064;0.951211
-0.058974;0.100259;0.978466
-0.052799;0.089769;0.951211
-0.027927;0.100064;0.951211
-0.031195;0.111754;0.978466
-0.058974;0.100259;0.978466
-0.031195;0.111754;0.978466
-0.045285;0.076986;0.997741
-0.058974;0.100259;0.978466
-0.032427;-0.05521;0.861474
-0.027793;-0.047296;0.888729
-0.014691;-0.052735;0.888729
-0.027793;-0.047296;0.888729
-0.020357;-0.072979;0.919969
-0.014691;-0.052735;0.888729
-0.014691;-0.052735;0.888729
-0.020357;-0.072979;0.919969
0;-0.07563;0.919969
-0.020357;-0.072979;0.919969
0;-0.103696;0.951211
0;-0.07563;0.919969
0;-0.103696;0.951211
0.031195;-0.111754;0.978466
0.027927;-0.100064;0.951211
0;-0.07563;0.919969
0;-0.103696;0.951211
0.027927;-0.100064;0.951211
0.031195;-0.111754;0.978466
0.045285;-0.076986;0.997741
0.058974;-0.100259;0.978466
0.027927;-0.100064;0.951211
0.031195;-0.111754;0.978466
0.058974;-0.100259;0.978466
0;-0.088925;0.997741
0;0;1.005054
0.023955;-0.085811;0.997741
0;-0.115809;0.978466
0;-0.088925;0.997741
0.023955;-0.085811;0.997741
-0.06322;0.063219;0.997741
0;0;1.005054
-0.076986;0.045285;0.997741
-0.082331;0.08233;0.978466
-0.06322;0.063219;0.997741
-0.076986;0.045285;0.997741
0.437073;0.121642;0.750009
0.414952;0.115486;0.750806
0.372103;0.218547;0.750806
0.294497;0.294497;0.765755
0.30536;0.30536;0.750806
0.372103;0.218547;0.750806
0.358865;0.210772;0.765755
0.294497;0.294497;0.765755
0.372103;0.218547;0.750806
0.391939;0.230197;0.750009
0.437073;0.121642;0.750009
0.372103;0.218547;0.750806
0.40019;0.111377;0.765755
0.340206;0.199813;0.78614
0.358865;0.210772;0.765755
0.358865;0.210772;0.765755
0.340206;0.199813;0.78614
0.279184;0.279184;0.78614
0.340206;0.199813;0.78614
0.23996;0.23996;0.801206
0.279184;0.279184;0.78614
0.279184;0.279184;0.78614
0.23996;0.23996;0.801206
0.17174;0.292408;0.801206
0.23996;0.23996;0.801206
0.133759;0.227741;0.813615
0.17174;0.292408;0.801206
0.17174;0.292408;0.801206
0.133759;0.227741;0.813615
0.070682;0.253966;0.813615
0.133759;0.227741;0.813615
0.049184;0.176722;0.826023
0.070682;0.253966;0.813615
0.070682;0.253966;0.813615
0.049184;0.176722;0.826023
0;0.183167;0.826023
0.049184;0.176722;0.826023
0;0.111968;0.841089
0;0.183167;0.826023
0;0.183167;0.826023
0;0.111968;0.841089
-0.030066;0.108029;0.841089
0;0.111968;0.841089
-0.017135;0.061568;0.861474
-0.030066;0.108029;0.841089
-0.030066;0.108029;0.841089
-0.017135;0.061568;0.861474
-0.032427;0.05521;0.861474
-0.017135;0.061568;0.861474
-0.027793;0.047296;0.888729
-0.032427;0.05521;0.861474
-0.111377;-0.40019;0.765755
-0.115486;-0.414952;0.750806
-0.210772;-0.358865;0.765755
-0.294497;-0.294497;0.765755
-0.199813;-0.340206;0.78614
-0.210772;-0.358865;0.765755
-0.115486;-0.414952;0.750806
-0.218547;-0.372103;0.750806
-0.210772;-0.358865;0.765755
-0.279185;-0.279184;0.78614
-0.17174;-0.292408;0.801206
-0.199813;-0.340206;0.78614
-0.294497;-0.294497;0.765755
-0.279185;-0.279184;0.78614
-0.199813;-0.340206;0.78614
-0.23996;-0.23996;0.801206
-0.133759;-0.227741;0.813615
-0.17174;-0.292408;0.801206
-0.279185;-0.279184;0.78614
-0.23996;-0.23996;0.801206
-0.17174;-0.292408;0.801206
-0.186892;-0.186892;0.813615
-0.093076;-0.158473;0.826023
-0.133759;-0.227741;0.813615
-0.23996;-0.23996;0.801206
-0.186892;-0.186892;0.813615
-0.133759;-0.227741;0.813615
-0.130049;-0.130048;0.826023
-0.056896;-0.096873;0.841089
-0.093076;-0.158473;0.826023
-0.186892;-0.186892;0.813615
-0.130049;-0.130048;0.826023
-0.093076;-0.158473;0.826023
-0.079497;-0.079497;0.841089
-0.032427;-0.05521;0.861474
-0.056896;-0.096873;0.841089
-0.130049;-0.130048;0.826023
-0.079497;-0.079497;0.841089
-0.056896;-0.096873;0.841089
-0.045307;-0.045307;0.861474
-0.027793;-0.047296;0.888729
-0.032427;-0.05521;0.861474
-0.079497;-0.079497;0.841089
-0.045307;-0.045307;0.861474
-0.032427;-0.05521;0.861474
0;-0.115809;0.978466
0.023955;-0.085811;0.997741
0.031195;-0.111754;0.978466
