w Re(f(w)) Im(f(w))
131022.556390977 1.13503538165792E-06 1.74218932402038E-06
131518.796992481 -3.85420431273132E-08 8.84880079774553E-07
132015.037593985 -2.64456899973024E-06 2.21130019022079E-06
132511.278195489 8.73648276684364E-07 -1.31733943507514E-07
133007.518796992 3.48003189579186E-07 -9.71364769244895E-07
133503.759398496 -1.5059225171711E-06 2.6079077655237E-06
134000 -3.32589953456255E-06 4.65554939695454E-07
134496.240601504 -3.40613668646209E-06 1.64155454331844E-06
134992.481203008 -5.83324920397303E-06 2.62151399656218E-07
135488.721804511 1.07216208857858E-06 5.07330224572447E-06
135984.962406015 4.28300172052345E-07 2.22039048629784E-06
136481.203007519 -7.88962179716288E-10 9.29698468572788E-08
136977.443609023 -1.75916890362543E-06 -1.49632185766391E-07
137473.684210526 -1.45943024380041E-06 2.00425780626772E-06
137969.92481203 1.77465007695242E-06 3.72478311828715E-06
138466.165413534 5.29306548152086E-06 -1.20141307647678E-06
138962.406015038 -2.02133819562833E-06 2.58894459496252E-06
139458.646616541 1.41911977605059E-06 -2.78566965059899E-06
139954.887218045 -2.77318445615282E-06 3.93476191345476E-06
140451.127819549 -2.64944862038341E-06 4.70526433782181E-06
140947.368421053 1.36278165297558E-06 -1.64174870519289E-07
141443.609022556 -3.3114679986159E-06 -1.65153554439194E-06
141939.84962406 -5.43166937132957E-06 2.68967126270974E-06
142436.090225564 3.68577462300995E-06 4.08541311497291E-06
142932.330827068 2.13517641547716E-06 3.58728759410741E-06
143428.571428571 3.01526942662734E-06 -3.32487792541744E-06
143924.812030075 -1.10646531892183E-06 -5.3446652172501E-06
144421.052631579 -3.08726768945594E-06 -2.84367763566453E-06
144917.293233083 -2.7592993985287E-06 -2.26444459667811E-06
145413.533834586 -1.72750716393453E-06 -7.33008842430726E-06
145909.77443609 -1.28843879042903E-05 -2.03187323412818E-05
146406.015037594 1.49028609777747E-05 -1.45093854993783E-06
146902.255639098 2.3077613270436E-06 -4.212292851742E-06
147398.496240601 4.14201683094786E-07 2.44778238252049E-07
147894.736842105 1.77832981108634E-06 1.96824003307276E-06
148390.977443609 1.20191375980562E-06 2.52300845367955E-07
148887.218045113 2.92015211022341E-06 -1.18969109385223E-06
149383.458646617 -2.25965771665787E-06 -3.40339411129203E-06
149879.69924812 -2.39916869866368E-06 -4.43390484541824E-07
150375.939849624 -2.73860609195043E-08 2.2327841721361E-06
150872.180451128 -6.38062928477944E-07 -8.61339403300134E-08
151368.421052632 -3.96515814314908E-07 -3.25753917355148E-07
151864.661654135 -1.34197015325366E-06 6.47552025862362E-07
152360.902255639 3.36731217053401E-07 -9.48902630058716E-07
152857.142857143 -1.02019323867279E-06 -2.00099589958698E-06
153353.383458647 -2.07531074553776E-06 9.54152846826934E-07
153849.62406015 8.35502450169424E-07 1.94114377193954E-06
154345.864661654 -3.55165031473647E-07 1.97301159791618E-06
154842.105263158 -1.95736450097432E-06 5.36190051065515E-07
155338.345864662 8.11871515425803E-07 1.83709757788251E-06
155834.586466165 -2.02707122476581E-07 -1.99880924155004E-06
156330.827067669 -4.46452581442343E-07 -4.04631108931453E-07
156827.067669173 2.12645985917837E-07 -4.05614057933175E-07
157323.308270677 1.01431872937173E-06 -7.48815559428509E-07
157819.54887218 -2.28383890291513E-06 4.30821235073528E-07
158315.789473684 -3.87401336486353E-07 -2.53467387189201E-07
158812.030075188 -2.46301250818633E-06 -2.23425119740827E-06
159308.270676692 2.03683654580819E-06 -1.74864185914385E-06
159804.511278195 1.14120443159923E-06 -1.79881646063329E-06
160300.751879699 -6.24696917559889E-07 9.10688506829219E-07
160796.992481203 7.08433639896516E-07 2.49015455673854E-07
161293.233082707 -4.15864756271696E-07 1.10339968097209E-06
161789.473684211 -4.42878890425156E-07 1.11804706137294E-06
162285.714285714 -4.18242540698589E-07 -3.97672409591727E-07
162781.954887218 2.81640949685754E-06 1.59975955796487E-06
163278.195488722 2.75143486634423E-07 1.6496993652066E-06
163774.436090226 3.96816451873157E-07 -1.1325448653343E-07
164270.676691729 8.30140024472105E-07 2.38875771307576E-06
164766.917293233 -1.16390319802222E-06 -7.46117325256704E-07
165263.157894737 2.20395900035792E-06 -1.58279384380504E-06
165759.398496241 -3.44981040361212E-07 4.7382676241115E-08
166255.639097744 1.09024703888373E-06 -8.70998542814378E-07
166751.879699248 2.03979005336313E-06 5.13755976096233E-07
167248.120300752 -1.66685173473203E-06 4.83866242331047E-07
167744.360902256 -2.72287240854876E-06 -6.55119808829037E-08
168240.601503759 1.61269740603826E-06 8.23082711243419E-07
168736.842105263 3.8047851795095E-07 -1.02128258863667E-06
169233.082706767 -7.25575735898192E-07 -7.25965563429533E-07
169729.323308271 2.64126800134253E-07 2.99917467379415E-07
170225.563909774 2.60718033101728E-06 2.98454054271682E-07
170721.804511278 1.11993837619371E-07 -6.03912255120094E-07
171218.045112782 5.21830108316743E-07 -1.14250110233489E-06
171714.285714286 1.34478977982441E-06 -3.64020961252203E-07
172210.526315789 -9.12121439901608E-07 7.19646463878207E-07
172706.766917293 -6.6142362551771E-07 -1.47424636054676E-07
173203.007518797 5.62943578990171E-07 -1.89170885377935E-06
173699.248120301 -2.65204294407711E-07 7.0324405979036E-07
174195.488721804 2.87718334719194E-06 -2.55871943245565E-07
174691.729323308 -8.97533443545908E-07 -2.14123618648906E-06
175187.969924812 -1.53892632108866E-07 -8.37002731563666E-07
175684.210526316 1.14564339305666E-07 6.74121472955996E-07
176180.45112782 -9.17554473916807E-08 -2.10107518749062E-07
176676.691729323 -3.62579301735064E-07 -1.16042947221592E-06
177172.932330827 -7.72298923645798E-07 1.32659087838729E-06
177669.172932331 -1.76365290681419E-06 1.00905952423991E-06
178165.413533835 7.63416417012333E-07 2.31540752558929E-07
178661.654135338 -6.66952114388176E-07 -6.71275145613056E-07
179157.894736842 -2.58307753926001E-08 2.3464974007462E-07
179654.135338346 1.46472288282306E-07 1.15293574683796E-06
180150.37593985 2.58884446920137E-07 1.33208675095105E-06
180646.616541353 -9.58431869816036E-07 -7.89661515468813E-09
181142.857142857 -9.33281564128439E-07 6.9888632981056E-07
181639.097744361 -3.9199250273051E-07 1.2764070853239E-06
182135.338345865 6.10705056440465E-07 1.01661970313309E-06
182631.578947368 -4.28617364316969E-07 -9.59908257550894E-07
183127.819548872 4.31680660587353E-08 1.49897491213413E-06
183624.060150376 -6.26605922794819E-07 7.40539487578795E-07
184120.30075188 5.41729618703941E-07 -1.14562989638435E-06
184616.541353383 -4.23263281398735E-07 8.39421024302588E-07
185112.781954887 -1.29587998146143E-06 8.54480593930771E-07
185609.022556391 1.04207553014733E-06 1.22089165759649E-06
186105.263157895 1.35351283331166E-06 -2.14502084366963E-06
186601.503759399 1.44735322565342E-06 -1.2331017123942E-06
187097.744360902 -1.45218345886711E-06 1.05071873097267E-06
187593.984962406 8.52512696604356E-07 1.70727720247088E-06
188090.22556391 3.19115054763026E-06 -4.04311609328323E-07
188586.466165414 4.95300222547534E-07 -7.46155963768572E-08
189082.706766917 -2.05646741766621E-07 -1.50305788834699E-06
189578.947368421 -1.09938183165108E-06 5.56866638090311E-07
190075.187969925 -2.57050447880027E-07 7.14895415273473E-07
190571.428571429 2.38930327161887E-06 -2.47771315780555E-06
191067.669172932 2.9965315060088E-07 -1.12781930574912E-06
191563.909774436 2.07657515977452E-08 1.25367001281486E-06
192060.15037594 9.44400047688186E-07 -2.30918404903104E-07
192556.390977444 -9.61226505483654E-07 -7.14084460702015E-07
193052.631578947 -1.30220491805771E-06 2.89164363182553E-06
193548.872180451 9.26793948038608E-07 -1.42078017584256E-07
194045.112781955 1.57000923396258E-06 2.8613943591801E-06
194541.353383459 1.33192936201185E-06 3.41035278689911E-07
195037.593984962 9.36557182196224E-08 1.55719277530723E-06
195533.834586466 4.00740254074349E-07 1.28550395164105E-06
196030.07518797 -2.96109407416013E-06 1.21125707573722E-06
196526.315789474 -2.79893010487823E-07 -1.84901354431174E-06
197022.556390977 3.83867058274632E-07 9.9371846639757E-07
197518.796992481 2.72986547574713E-06 -9.25498237015364E-07
198015.037593985 -1.06177137468606E-06 -9.04443086549454E-07
198511.278195489 6.27929321761324E-07 1.11152183385841E-07
199007.518796992 6.15562870885782E-07 4.73625970492577E-07
199503.759398496 -5.31017745367075E-06 1.3377680358012E-06
200000 2.89883728849094E-06 2.36886100737814E-07
